locus_id	chr	locus_pos	gene_ensembl	gene_symbol	gene_tss	distance	label	evidence_type	score_nearest	score_100kb	score_cs2g
mpra_6_42944127	6	42944127	ENSG00000112659	CUL9	43182183	238056	0	MPRA	0.0112574104056217	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000112667	DNPH1	43229473	285346	0	MPRA	0.0093917418053496	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000146216	TTBK1	43243679	299552	0	MPRA	0.0089463478881236	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000137204	SLC22A7	43298259	354132	0	MPRA	0.0075675109321387	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000146215	CRIP3	43308792	364665	0	MPRA	0.007348931210837	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000024048	UBR2	42564021	380106	0	MPRA	0.0070503972537498	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000171467	ZNF318	43369443	425316	0	MPRA	0.0063009598697703	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000124574	ABCC10	43431750	487623	0	MPRA	0.0054958438241987	0.0	1.0
mpra_6_42944127	6	42944127	ENSG00000124496	TRERF1	42452051	492076	0	MPRA	0.0054461097530083	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124713	GNMT	42960753	13740	0	MPRA	0.1930175888152959	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000137161	CNPY3	42929129	17884	0	MPRA	0.1482949224440023	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000171611	PTCRA	42915988	31025	0	MPRA	0.0854849058180552	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124587	PEX6	42979243	32230	1	MPRA	0.0822889357423282	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112640	PPP2R5D	42984498	37485	0	MPRA	0.0707532062079438	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000221821	C6orf226	42890816	56197	0	MPRA	0.0471948234440902	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124733	MEA1	43013914	66901	0	MPRA	0.0396438774313321	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124702	KLHDC3	43014102	67089	0	MPRA	0.0395327871204498	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000146223	RPL7L1	42879615	67398	0	MPRA	0.0393515436120859	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124541	RRP36	43021601	74588	0	MPRA	0.035558255076633	1.0	1.0
mpra_6_42947013	6	42947013	ENSG00000044090	CUL7	43053945	106932	0	MPRA	0.0248029578138739	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112651	MRPL2	43059545	112532	0	MPRA	0.0235686837453101	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000137171	KLC4	43059593	112580	0	MPRA	0.0235586350086691	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112624	GLTSCR1L	42821055	125958	0	MPRA	0.0210564920959278	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112655	PTK7	43076267	129254	0	MPRA	0.0205195519547482	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124659	TBCC	42746146	200867	0	MPRA	0.0132039682174909	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112658	SRF	43171294	224281	0	MPRA	0.0118255352097403	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112619	PRPH2	42722620	224393	0	MPRA	0.0118196328240103	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112659	CUL9	43182183	235170	0	MPRA	0.0112779836285553	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000112667	DNPH1	43229473	282460	0	MPRA	0.009389808461738	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000146216	TTBK1	43243679	296666	0	MPRA	0.0089401742961333	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000137204	SLC22A7	43298259	351246	0	MPRA	0.0075509675183303	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000146215	CRIP3	43308792	361779	0	MPRA	0.0073311257889075	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000024048	UBR2	42564021	382992	0	MPRA	0.0069250735337486	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000171467	ZNF318	43369443	422430	0	MPRA	0.0062785512614154	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124574	ABCC10	43431750	484737	0	MPRA	0.0054715221169187	0.0	1.0
mpra_6_42947013	6	42947013	ENSG00000124496	TRERF1	42452051	494962	0	MPRA	0.0053584908122647	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000180992	MRPL14	44127491	60548	1	MPRA	0.1394206446907169	1.0	1.0
mpra_6_44066943	6	44066943	ENSG00000137216	TMEM63B	44127553	60610	0	MPRA	0.1392780289943776	1.0	1.0
mpra_6_44066943	6	44066943	ENSG00000181577	C6orf223	44000599	66344	0	MPRA	0.1272406453444603	1.0	1.0
mpra_6_44066943	6	44066943	ENSG00000137225	CAPN11	44158810	91867	0	MPRA	0.091890327593702	1.0	1.0
mpra_6_44066943	6	44066943	ENSG00000112759	SLC29A1	44219504	152561	0	MPRA	0.0553334422423553	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000096384	HSP90AB1	44246957	180014	0	MPRA	0.0468948732904381	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000157593	SLC35B2	44257571	190628	0	MPRA	0.0442838215349092	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000146232	NFKBIE	44265788	198845	0	MPRA	0.0424538618598222	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000178233	TMEM151B	44270742	203799	0	MPRA	0.0414218872197165	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000146221	TCTE1	44297721	230778	0	MPRA	0.036579500801105	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000124608	AARS2	44313326	246383	0	MPRA	0.034262698127225	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000249481	SPATS1	44342659	275716	0	MPRA	0.0306175557378697	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000112715	VEGFA	43770208	296735	0	MPRA	0.0284487915702113	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000096401	CDC5L	44387513	320570	0	MPRA	0.0263335754493644	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000096080	MRPS18A	43687812	379131	0	MPRA	0.0222660725430146	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000172426	RSPH9	43645029	421914	0	MPRA	0.0200082495653821	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000124688	MAD2L1BP	43635839	431104	0	MPRA	0.0195817274570655	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000172432	GTPBP2	43629246	437697	0	MPRA	0.0192867699084259	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000170734	POLH	43576140	490803	0	MPRA	0.0171999018251241	0.0	1.0
mpra_6_44066943	6	44066943	ENSG00000124571	XPO5	43576075	490868	0	MPRA	0.0171976242447134	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000180992	MRPL14	44127491	55086	1	MPRA	0.148534826076054	1.0	1.0
mpra_6_44072405	6	44072405	ENSG00000137216	TMEM63B	44127553	55148	0	MPRA	0.1483678392001956	1.0	1.0
mpra_6_44072405	6	44072405	ENSG00000181577	C6orf223	44000599	71806	0	MPRA	0.1139490295382287	1.0	1.0
mpra_6_44072405	6	44072405	ENSG00000137225	CAPN11	44158810	86405	0	MPRA	0.094696409555489	1.0	1.0
mpra_6_44072405	6	44072405	ENSG00000112759	SLC29A1	44219504	147099	0	MPRA	0.0556243233450142	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000096384	HSP90AB1	44246957	174552	0	MPRA	0.046875951510725	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000157593	SLC35B2	44257571	185166	0	MPRA	0.0441889643621789	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000146232	NFKBIE	44265788	193383	0	MPRA	0.0423113492535659	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000178233	TMEM151B	44270742	198337	0	MPRA	0.0412545148385664	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000146221	TCTE1	44297721	225316	0	MPRA	0.036314783012607	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000124608	AARS2	44313326	240921	0	MPRA	0.0339626018547562	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000249481	SPATS1	44342659	270254	0	MPRA	0.0302763610813919	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000112715	VEGFA	43770208	302197	0	MPRA	0.0270760824494258	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000096401	CDC5L	44387513	315108	0	MPRA	0.025966690777006	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000096080	MRPS18A	43687812	384593	0	MPRA	0.0212752616110797	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000172426	RSPH9	43645029	427376	0	MPRA	0.0191454803699113	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000124688	MAD2L1BP	43635839	436566	0	MPRA	0.0187424564019992	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000172432	GTPBP2	43629246	443159	0	MPRA	0.0184636202817302	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000170734	POLH	43576140	496265	0	MPRA	0.0164878068698068	0.0	1.0
mpra_6_44072405	6	44072405	ENSG00000124571	XPO5	43576075	496330	0	MPRA	0.0164856476102673	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000180992	MRPL14	44127491	54332	1	MPRA	0.1498647285725464	1.0	1.0
mpra_6_44073159	6	44073159	ENSG00000137216	TMEM63B	44127553	54394	0	MPRA	0.1496939111597052	1.0	1.0
mpra_6_44073159	6	44073159	ENSG00000181577	C6orf223	44000599	72560	0	MPRA	0.1122173109181539	1.0	1.0
mpra_6_44073159	6	44073159	ENSG00000137225	CAPN11	44158810	85651	0	MPRA	0.0950660848261823	1.0	1.0
mpra_6_44073159	6	44073159	ENSG00000112759	SLC29A1	44219504	146345	0	MPRA	0.0556393772124428	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000096384	HSP90AB1	44246957	173798	0	MPRA	0.0468506740403119	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000157593	SLC35B2	44257571	184412	0	MPRA	0.0441541556047142	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000146232	NFKBIE	44265788	192629	0	MPRA	0.0422706758943683	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000178233	TMEM151B	44270742	197583	0	MPRA	0.0412108282934456	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000146221	TCTE1	44297721	224562	0	MPRA	0.0362597591657226	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000124608	AARS2	44313326	240167	0	MPRA	0.0339037686016961	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000249481	SPATS1	44342659	269500	0	MPRA	0.03021361812213	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000112715	VEGFA	43770208	302951	0	MPRA	0.0268775261346093	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000096401	CDC5L	44387513	314354	0	MPRA	0.0259025633361396	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000096080	MRPS18A	43687812	385347	0	MPRA	0.0211305113755155	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000172426	RSPH9	43645029	428130	0	MPRA	0.0190189458309072	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000124688	MAD2L1BP	43635839	437320	0	MPRA	0.0186192757666157	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000172432	GTPBP2	43629246	443913	0	MPRA	0.018342742732899	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000170734	POLH	43576140	497019	0	MPRA	0.0163828423353832	0.0	1.0
mpra_6_44073159	6	44073159	ENSG00000124571	XPO5	43576075	497084	0	MPRA	0.0163807000765103	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000180992	MRPL14	44127491	49822	1	MPRA	0.1633937769517672	1.0	1.0
mpra_6_44077669	6	44077669	ENSG00000137216	TMEM63B	44127553	49884	0	MPRA	0.1631907015950265	1.0	1.0
mpra_6_44077669	6	44077669	ENSG00000181577	C6orf223	44000599	77070	0	MPRA	0.1056268654755731	1.0	1.0
mpra_6_44077669	6	44077669	ENSG00000137225	CAPN11	44158810	81141	0	MPRA	0.1003274278310603	1.0	1.0
mpra_6_44077669	6	44077669	ENSG00000112759	SLC29A1	44219504	141835	0	MPRA	0.0573956410859577	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000096384	HSP90AB1	44246957	169288	0	MPRA	0.0480879924216452	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000157593	SLC35B2	44257571	179902	0	MPRA	0.0452508749107457	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000146232	NFKBIE	44265788	188119	0	MPRA	0.043274336322921	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000178233	TMEM151B	44270742	193073	0	MPRA	0.0421639793502382	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000146221	TCTE1	44297721	220052	0	MPRA	0.036994579256215	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000124608	AARS2	44313326	235657	0	MPRA	0.034544841036875	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000249481	SPATS1	44342659	264990	0	MPRA	0.0307209231599107	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000112715	VEGFA	43770208	307461	0	MPRA	0.0264773147545644	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000096401	CDC5L	44387513	309844	0	MPRA	0.026273679255976	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000096080	MRPS18A	43687812	389857	0	MPRA	0.0208813674442178	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000172426	RSPH9	43645029	432640	0	MPRA	0.0188164509352278	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000124688	MAD2L1BP	43635839	441830	0	MPRA	0.0184250723671899	0.0	1.0
mpra_6_44077669	6	44077669	ENSG00000172432	GTPBP2	43629246	448423	0	MPRA	0.0181541758448876	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000180992	MRPL14	44127491	47106	1	MPRA	0.1688910980496874	1.0	1.0
mpra_6_44080385	6	44080385	ENSG00000137216	TMEM63B	44127553	47168	0	MPRA	0.1686691037721093	1.0	1.0
mpra_6_44080385	6	44080385	ENSG00000137225	CAPN11	44158810	78425	0	MPRA	0.1014453491932092	1.0	1.0
mpra_6_44080385	6	44080385	ENSG00000181577	C6orf223	44000599	79786	0	MPRA	0.0997149028767421	1.0	1.0
mpra_6_44080385	6	44080385	ENSG00000112759	SLC29A1	44219504	139119	0	MPRA	0.0571877009475749	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000096384	HSP90AB1	44246957	166572	0	MPRA	0.0477625602938448	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000157593	SLC35B2	44257571	177186	0	MPRA	0.0449014485025799	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000146232	NFKBIE	44265788	185403	0	MPRA	0.0429114418018307	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000178233	TMEM151B	44270742	190357	0	MPRA	0.0417946866211381	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000146221	TCTE1	44297721	217336	0	MPRA	0.0366065279074737	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000124608	AARS2	44313326	232941	0	MPRA	0.0341542227499833	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000249481	SPATS1	44342659	262274	0	MPRA	0.0303343931210623	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000096401	CDC5L	44387513	307128	0	MPRA	0.0259042713512127	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000112715	VEGFA	43770208	310177	0	MPRA	0.0256496365178272	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000096080	MRPS18A	43687812	392573	0	MPRA	0.0202661229623628	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000172426	RSPH9	43645029	435356	0	MPRA	0.0182745492913324	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000124688	MAD2L1BP	43635839	444546	0	MPRA	0.0178967644722079	0.0	1.0
mpra_6_44080385	6	44080385	ENSG00000172432	GTPBP2	43629246	451139	0	MPRA	0.0176352195678206	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000180992	MRPL14	44127491	42530	1	MPRA	0.1790044344080696	1.0	1.0
mpra_6_44084961	6	44084961	ENSG00000137216	TMEM63B	44127553	42592	0	MPRA	0.178743868706351	1.0	1.0
mpra_6_44084961	6	44084961	ENSG00000137225	CAPN11	44158810	73849	0	MPRA	0.1030905565309358	1.0	1.0
mpra_6_44084961	6	44084961	ENSG00000181577	C6orf223	44000599	84362	0	MPRA	0.0902437988195015	1.0	1.0
mpra_6_44084961	6	44084961	ENSG00000112759	SLC29A1	44219504	134543	0	MPRA	0.0565854857876204	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000096384	HSP90AB1	44246957	161996	0	MPRA	0.0469961641253208	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000157593	SLC35B2	44257571	172610	0	MPRA	0.0441063292594887	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000146232	NFKBIE	44265788	180827	0	MPRA	0.0421020948072732	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000178233	TMEM151B	44270742	185781	0	MPRA	0.0409794145816581	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000146221	TCTE1	44297721	212760	0	MPRA	0.0357830504641809	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000124608	AARS2	44313326	228365	0	MPRA	0.0333378769160453	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000249481	SPATS1	44342659	257698	0	MPRA	0.029543139863987	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000096401	CDC5L	44387513	302552	0	MPRA	0.0251633188228495	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000112715	VEGFA	43770208	314753	0	MPRA	0.0241878978497798	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000096080	MRPS18A	43687812	397149	0	MPRA	0.019169677954953	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000172426	RSPH9	43645029	439932	0	MPRA	0.0173054478745845	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000124688	MAD2L1BP	43635839	449122	0	MPRA	0.0169513420595462	0.0	1.0
mpra_6_44084961	6	44084961	ENSG00000172432	GTPBP2	43629246	455715	0	MPRA	0.0167061011678536	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000180992	MRPL14	44127491	36326	1	MPRA	0.1949022541248611	1.0	1.0
mpra_6_44091165	6	44091165	ENSG00000137216	TMEM63B	44127553	36388	0	MPRA	0.1945701774050903	1.0	1.0
mpra_6_44091165	6	44091165	ENSG00000137225	CAPN11	44158810	67645	0	MPRA	0.1046656740323719	1.0	1.0
mpra_6_44091165	6	44091165	ENSG00000181577	C6orf223	44000599	90566	0	MPRA	0.0781765343402545	1.0	1.0
mpra_6_44091165	6	44091165	ENSG00000112759	SLC29A1	44219504	128339	0	MPRA	0.0551676342963521	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000096384	HSP90AB1	44246957	155792	0	MPRA	0.0454462921029432	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000157593	SLC35B2	44257571	166406	0	MPRA	0.0425475742342199	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000146232	NFKBIE	44265788	174623	0	MPRA	0.0405454816382274	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000178233	TMEM151B	44270742	179577	0	MPRA	0.0394269575649235	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000146221	TCTE1	44297721	206556	0	MPRA	0.0342772899761026	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000124608	AARS2	44313326	222161	0	MPRA	0.0318696004969069	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000249481	SPATS1	44342659	251494	0	MPRA	0.0281525047638872	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000096401	CDC5L	44387513	296348	0	MPRA	0.0238914731805871	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000112715	VEGFA	43770208	320957	0	MPRA	0.0220596283177045	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000096080	MRPS18A	43687812	403353	0	MPRA	0.0175533506190439	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000172426	RSPH9	43645029	446136	0	MPRA	0.0158700448194026	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000124688	MAD2L1BP	43635839	455326	0	MPRA	0.0155497349939578	0.0	1.0
mpra_6_44091165	6	44091165	ENSG00000172432	GTPBP2	43629246	461919	0	MPRA	0.0153277930931629	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000180992	MRPL14	44127491	35647	1	MPRA	0.1968309307137425	1.0	1.0
mpra_6_44091844	6	44091844	ENSG00000137216	TMEM63B	44127553	35709	0	MPRA	0.1964891912092829	1.0	1.0
mpra_6_44091844	6	44091844	ENSG00000137225	CAPN11	44158810	66966	0	MPRA	0.1047774130255722	1.0	1.0
mpra_6_44091844	6	44091844	ENSG00000181577	C6orf223	44000599	91245	0	MPRA	0.0768979354501402	1.0	1.0
mpra_6_44091844	6	44091844	ENSG00000112759	SLC29A1	44219504	127660	0	MPRA	0.0549629802217082	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000096384	HSP90AB1	44246957	155113	0	MPRA	0.0452353044733776	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000157593	SLC35B2	44257571	165727	0	MPRA	0.0423382229803261	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000146232	NFKBIE	44265788	173944	0	MPRA	0.0403382047088648	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000178233	TMEM151B	44270742	178898	0	MPRA	0.0392211751775219	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000146221	TCTE1	44297721	205877	0	MPRA	0.0340814900964818	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000124608	AARS2	44313326	221482	0	MPRA	0.031680214815961	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000249481	SPATS1	44342659	250815	0	MPRA	0.0279752050032035	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000096401	CDC5L	44387513	295669	0	MPRA	0.0237312849395728	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000112715	VEGFA	43770208	321636	0	MPRA	0.0218153664475277	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000096080	MRPS18A	43687812	404032	0	MPRA	0.0173664750604121	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000172426	RSPH9	43645029	446815	0	MPRA	0.0157036207702577	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000124688	MAD2L1BP	43635839	456005	0	MPRA	0.0153871418755092	0.0	1.0
mpra_6_44091844	6	44091844	ENSG00000172432	GTPBP2	43629246	462598	0	MPRA	0.0151678430305372	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000180992	MRPL14	44127491	26215	1	MPRA	0.2290237777313457	1.0	1.0
mpra_6_44101276	6	44101276	ENSG00000137216	TMEM63B	44127553	26277	0	MPRA	0.2284834217598356	1.0	1.0
mpra_6_44101276	6	44101276	ENSG00000137225	CAPN11	44158810	57534	0	MPRA	0.1043553898845044	1.0	1.0
mpra_6_44101276	6	44101276	ENSG00000181577	C6orf223	44000599	100677	0	MPRA	0.0596365378434708	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000112759	SLC29A1	44219504	118228	0	MPRA	0.050783541745299	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000096384	HSP90AB1	44246957	145681	0	MPRA	0.0412136527299526	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000157593	SLC35B2	44257571	156295	0	MPRA	0.0384148497530644	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000146232	NFKBIE	44265788	164512	0	MPRA	0.036496127096369	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000178233	TMEM151B	44270742	169466	0	MPRA	0.0354292420176492	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000146221	TCTE1	44297721	196445	0	MPRA	0.030563551087856	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000124608	AARS2	44313326	212050	0	MPRA	0.0283143553060582	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000249481	SPATS1	44342659	241383	0	MPRA	0.0248735929349292	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000096401	CDC5L	44387513	286237	0	MPRA	0.0209758570036297	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000112715	VEGFA	43770208	331068	0	MPRA	0.0181354562251523	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000096080	MRPS18A	43687812	413464	0	MPRA	0.0145213920331949	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000172426	RSPH9	43645029	456247	0	MPRA	0.0131597012085641	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000124688	MAD2L1BP	43635839	465437	0	MPRA	0.0128998649809533	0.0	1.0
mpra_6_44101276	6	44101276	ENSG00000172432	GTPBP2	43629246	472030	0	MPRA	0.0127196886581706	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000180992	MRPL14	44127491	25947	1	MPRA	0.2301232751789009	1.0	1.0
mpra_6_44101544	6	44101544	ENSG00000137216	TMEM63B	44127553	26009	0	MPRA	0.2295747306552142	1.0	1.0
mpra_6_44101544	6	44101544	ENSG00000137225	CAPN11	44158810	57266	0	MPRA	0.1042701511226731	1.0	1.0
mpra_6_44101544	6	44101544	ENSG00000181577	C6orf223	44000599	100945	0	MPRA	0.0591528019370962	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000112759	SLC29A1	44219504	117960	0	MPRA	0.0506204486596597	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000096384	HSP90AB1	44246957	145413	0	MPRA	0.0410637128773166	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000157593	SLC35B2	44257571	156027	0	MPRA	0.0382703024094529	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000146232	NFKBIE	44265788	164244	0	MPRA	0.0363556805037725	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000178233	TMEM151B	44270742	169198	0	MPRA	0.0352912177042542	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000146221	TCTE1	44297721	196177	0	MPRA	0.0304378612502019	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000124608	AARS2	44313326	211782	0	MPRA	0.0281950805510457	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000249481	SPATS1	44342659	241115	0	MPRA	0.0247650041653897	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000096401	CDC5L	44387513	285969	0	MPRA	0.0208806474257513	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000112715	VEGFA	43770208	331336	0	MPRA	0.0180216478821928	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000096080	MRPS18A	43687812	413732	0	MPRA	0.0144325899658526	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000172426	RSPH9	43645029	456515	0	MPRA	0.0130800207316767	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000124688	MAD2L1BP	43635839	465705	0	MPRA	0.0128219064052044	0.0	1.0
mpra_6_44101544	6	44101544	ENSG00000172432	GTPBP2	43629246	472298	0	MPRA	0.012642920574344	0.0	1.0
mpra_6_44102572	6	44102572	ENSG00000180992	MRPL14	44127491	24919	1	MPRA	0.2344609562506528	1.0	1.0
