chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	measuredGeneEnsemblId	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	distanceToTSS	measuredGeneUbiquitousExpressed	elementChromatinCategory	H3K27ac_peak_overlap	H3K27ac.RPM	H3K27ac.percentile	H3K27ac.RPM.expandedRegion	H3K27ac.expandedRegion.percentile	DHS.RPM	DHS.percentile	CTCF_peak_overlap	CTCF.RPM	H3K27me3_peak_overlap	H3K27me3.RPM	H3K4me1_peak_overlap	H3K4me1.RPM	direct_vs_indirect_negative	direct_rate_negative	indirect_rate_negative	imputed_indirect_rate
chr1	26275469	26276652	CD52|chr1:26275469-26276652:.	-0.214307822148728	chr1	26317957	26317958	CD52	ENSG00000169442	True	0.0011794498615319	0.23	0.46	0.69	0.91	1.0	True	K562	Xie et al., 2019	True	Xie	41858	False	High H3K27ac	1	11.571844	0.976417961626584	12.169149	0.963364453934756	17.813847	0.989970230209324	1	31.087542	0	0.694122	1	9.945081	0.966573556902408	0.0404179882466329	0.0013977514433302	False
chr1	26275469	26276652	SH3BGRL3|chr1:26275469-26276652:.	-0.159425650374828	chr1	26279176	26279177	SH3BGRL3	ENSG00000142669	True	2.686940451686e-09	0.54	0.85	0.98	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	3660	False	High H3K27ac	1	11.571844	0.976417961626584	12.169149	0.963364453934756	17.813847	0.989970230209324	1	31.087542	0	0.694122	1	9.945081	0.998604199538779	1.0	0.0013977514433302	False
chr1	26284661	26285505	CD52|chr1:26284661-26285505:.	-0.278346441271721	chr1	26317957	26317958	CD52	ENSG00000169442	True	0.001492576932716	0.08	0.21	0.49	0.78	1.0	True	K562	Xie et al., 2019	True	Xie	32835	False	High H3K27ac	1	12.120376	0.978163624744775	14.741462	0.972607116694462	22.547674	0.994552595894574	1	16.789439	0	0.621123	1	6.747925	0.975832957425635	0.0564393396707026	0.0013977514433302	False
chr1	26284661	26285505	SH3BGRL3|chr1:26284661-26285505:.	-0.151621237435791	chr1	26279176	26279177	SH3BGRL3	ENSG00000142669	True	0.0001120790556195	0.39	0.65	0.89	0.99	1.0	True	K562	Xie et al., 2019	True	Xie	5361	False	High H3K27ac	1	12.120376	0.978163624744775	14.741462	0.972607116694462	22.547674	0.994552595894574	1	16.789439	0	0.621123	1	6.747925	0.997955813274563	0.682371214442811	0.0013977514433302	False
chr1	26286905	26287800	CD52|chr1:26286905-26287800:.	-0.424250100551153	chr1	26317957	26317958	CD52	ENSG00000169442	True	2.19723762789868e-09	0.05	0.16	0.46	0.68	1.0	True	K562	Xie et al., 2019	True	Xie	30566	False	High H3K27ac	1	10.052724	0.970783522187067	11.005668	0.957511806605465	16.082499	0.987047803114138	0	1.841422	0	0.400524	1	5.339786	0.978049663860194	0.062280154645566	0.0013977514433302	False
chr1	26286905	26287800	SH3BGRL3|chr1:26286905-26287800:.	-0.197506519960012	chr1	26279176	26279177	SH3BGRL3	ENSG00000142669	True	1.20970682484276e-06	0.32	0.72	0.88	0.96	1.0	True	K562	Xie et al., 2019	True	Xie	7630	False	High H3K27ac	1	10.052724	0.970783522187067	11.005668	0.957511806605465	16.082499	0.987047803114138	0	1.841422	0	0.400524	1	5.339786	0.996682879982604	0.419977247350796	0.0013977514433302	False
chr1	26321184	26321972	CD52|chr1:26321184-26321972:.	-0.666584958772551	chr1	26317957	26317958	CD52	ENSG00000169442	True	4.23605409796628e-43	0.26	0.48	0.69	0.88	1.0	True	K562	Morris et al., 2023	True	Morris	3658	False	H3K27ac	0	1.236522	0.768333359310463	1.791916	0.776118705092037	8.383431	0.957620910550352	1	18.197585	0	0.287475	1	3.650405	0.997464722811872	1.0	0.0025417211557928	True
chr1	26321184	26321972	SH3BGRL3|chr1:26321184-26321972:.	-0.0910812554265263	chr1	26279176	26279177	SH3BGRL3	ENSG00000142669	True	0.0279096439476461	0.68	0.77	0.95	0.95	1.0	True	K562	Morris et al., 2023	True	Morris	41856	False	H3K27ac	0	1.236522	0.768333359310463	1.791916	0.776118705092037	8.383431	0.957620910550352	1	18.197585	0	0.287475	1	3.650405	0.940838426106219	0.0404206442531512	0.0025417211557928	True
chr1	26377452	26379163	AUNIP|chr1:26377452-26379163:.	-0.232253443703243	chr1	25859458	25859459	AUNIP	ENSG00000127423	True	0.0673288114628404	0.03	0.13	0.32	0.44	1.0	True	K562	Xie et al., 2019	True	Xie	518848	False	High H3K27ac	1	45.076845	0.999072616468461	47.177587	0.998184198631525	36.108772	0.998916753690051	0	2.166379	0	0.816801	1	9.065644	0.475639714768185	0.0012678803420982	0.0013977514433302	False
chr1	30768019	30769461	LAPTM5|chr1:30768019-30769461:.	-0.474606087576457	chr1	30757820	30757821	LAPTM5	ENSG00000162511	True	1.0354401234133401e-31	0.27	0.68	0.91	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	10903	False	High H3K27ac	1	80.857806	0.999890896055113	89.75489	0.999797378388067	44.146261	0.99953241166477	1	6.715776	0	0.468648	1	11.896498	0.994591949346504	0.257059783976897	0.0013977514433302	False
chr1	31928713	31929213	TMEM54|chr1:31928713-31929213:.	-0.113226762747761	chr1	32901438	32901439	TMEM54	ENSG00000121900	True	0.0681230798981799	0.4	0.79	0.97	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	972476	False	H3K27ac	1	2.615205	0.867540017768357	3.329423	0.857323212643589	7.786876	0.952220265278449	0	0.108319	0	0.136873	1	2.391002	0.276579765766304	0.0005343916972481	0.0013977514433302	False
chr1	67700116	67701585	GADD45A|chr1:67700116-67701585:.	-0.0961529593696978	chr1	67685061	67685062	GADD45A	ENSG00000116717	True	0.0107889556581077	0.6	0.81	0.89	0.97	1.0	True	K562	Morris et al., 2023	True	Morris	15673	False	High H3K27ac	1	13.077241	0.980805498838822	13.355918	0.968227372621144	11.537675	0.974851540703565	1	8.882155	0	0.646819	1	6.883949	0.983974058702506	0.156058707275228	0.0025417211557928	True
chr1	109239375	109239875	SARS|chr1:109239375-109239875:.	-0.154133970540301	chr1	109213918	109213919	SARS	ENSG00000031698	True	0.0002315982256482	0.19	0.38	0.52	0.57	0.99	True	K562	Klann et al., 2021	True	Klann	25732	False	H3K27ac	0	1.035787	0.737277700712293	1.749024	0.771894823797129	2.373869	0.790567184650634	1	15.272974	0	0.338716	1	1.166677	0.994063080513993	0.0789168132840525	0.0004713209611581	False
chr1	156119466	156120399	CCT3|chr1:156119466-156120399:.	-0.0908864179891831	chr1	156367873	156367874	CCT3	ENSG00000163468	True	0.0433771919331573	0.25	0.39	0.48	0.72	0.99	True	K562	Klann et al., 2021	True	Klann	218482	True	High H3K27ac	1	4.536776	0.920190464315217	5.054179	0.900123131594944	4.507014	0.899889337427329	0	1.516465	0	0.359656	1	5.740277	0.898349343887251	0.0041653531064969	0.0004713209611581	False
chr1	159921814	159922623	DUSP23|chr1:159921814-159922623:.	-0.138639011681853	chr1	159780932	159780933	DUSP23	ENSG00000158716	True	0.0373696508083498	0.38	0.48	0.8	0.91	1.0	True	K562	Morris et al., 2023	True	Morris	141272	False	High H3K27ac	1	8.902965	0.964743839523683	12.838515	0.966232329057498	6.421609	0.937335369940305	0	0.758233	0	0.430083	1	2.890459	0.749056506979447	0.0075869381897782	0.0025417211557928	True
chr1	167627373	167628784	RCSD1|chr1:167627373-167628784:.	-0.648661868870512	chr1	167630093	167630094	RCSD1	ENSG00000198771	True	3.4181745641855296e-36	0.2	0.49	0.73	0.95	1.0	True	K562	Xie et al., 2019	True	Xie	2113	False	High H3K27ac	1	95.119889	0.999953241166477	105.99002	0.999890896055113	36.212897	0.998932339967892	0	1.408146	0	0.595072	1	6.40029	0.998604199538779	1.0	0.0013977514433302	False
chr1	182256842	182258273	GLUL|chr1:182256842-182258273:.	-0.0910783581196605	chr1	182392206	182392207	GLUL	ENSG00000135821	True	0.0360028184152666	0.47	0.77	0.97	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	134648	False	High H3K27ac	1	17.586572	0.989268847706479	18.062063	0.98077432628314	14.470861	0.98393054754594	0	0.974871	0	0.723681	1	8.059685	0.852909649218827	0.0081049211378897	0.0013977514433302	False
chr1	182299456	182301359	GLUL|chr1:182299456-182301359:.	-0.235030470400461	chr1	182392206	182392207	GLUL	ENSG00000135821	True	8.198347132963849e-12	0.49	0.81	0.97	0.98	1.0	True	K562	Xie et al., 2019	True	Xie	91798	False	High H3K27ac	1	54.30726	0.999454480275565	63.844541	0.999290824358235	28.221487	0.997404884739476	0	1.516465	0	0.963465	1	12.057987	0.907578821731294	0.0137259622932168	0.0013977514433302	False
chr1	184031227	184031862	TSEN15|chr1:184031227-184031862:.	-0.212971151310523	chr1	184051651	184051652	TSEN15	ENSG00000198860	True	1.92122139324085e-05	0.24	0.57	0.88	0.98	1.0	True	K562	Xie et al., 2019	True	Xie	20105	True	High H3K27ac	1	21.698352	0.99322776227809	32.37559	0.994716251811905	10.569236	0.970666625103259	0	0.866552	0	0.480582	1	3.130868	0.987542453325084	0.110803429078411	0.0013977514433302	False
chr1	203311436	203312526	BTG2|chr1:203311436-203312526:.	-0.138442634158655	chr1	203305491	203305492	BTG2	ENSG00000159388	True	0.0041978432447717	0.47	0.66	0.84	0.92	1.0	True	K562	Morris et al., 2023	True	Morris	6445	False	High H3K27ac	1	7.201734	0.952983992892657	7.558352	0.933243972007045	11.74362	0.975630854595614	0	1.733103	0	0.666747	1	9.520285	0.99522453188389	0.529703724524926	0.0025417211557928	True
chr1	206671959	206673955	FCMR|chr1:206671959-206673955:.	-0.532709486359889	chr1	206923247	206923248	FCMR	ENSG00000162894	True	0.0778079196133932	0.0	0.0	0.01	0.04	0.38	True	K562	Morris et al., 2023	True	Morris	249075	False	High H3K27ac	1	38.175116	0.998441372215901	40.191055	0.997085366043735	27.933223	0.997272401377827	0	3.574526	0	1.226644	1	12.705057	0.577796397357933	0.0034784102213135	0.0025417211557928	True
chr1	206671959	206673955	MAPKAPK2|chr1:206671959-206673955:.	-0.376957006487472	chr1	206684944	206684945	MAPKAPK2	ENSG00000162889	True	7.812860722945299e-19	0.3	0.5	0.76	0.86	1.0	True	K562	Morris et al., 2023	True	Morris	12061	False	High H3K27ac	1	38.175116	0.998441372215901	40.191055	0.997085366043735	27.933223	0.997272401377827	0	3.574526	0	1.226644	1	12.705057	0.988767543302232	0.223741916002397	0.0025417211557928	True
chr1	234368637	234369136	COA6|chr1:234368637-234369136	-0.0674062020909491	chr1	234373456	234373457	COA6	ENSG00000168275	True	0.0108938646993209	0.59	0.88	1.0	1.0	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	4795	False	H3K27ac	0	1.2277	0.763945822098225	1.942898	0.787075858414252	1.228249	0.612338097538927	1	1.191509	0	0.2601	1	2.09534	0.995074029560492	0.795538016571964	0.0039381961911606	False
chr10	17029282	17030231	VIM|chr10:17029282-17030231:.	-0.0947282815394197	chr10	17228259	17228260	VIM	ENSG00000026025	True	0.022996875647921	0.38	0.69	0.93	0.98	1.0	True	K562	Xie et al., 2019	True	Xie	198501	False	H3K27ac	1	3.336284	0.892859926121043	3.775746	0.871911968702754	6.547385	0.939166757586621	0	0.433276	0	0.168928	1	2.659129	0.772737685314451	0.0047526366897144	0.0013977514433302	False
chr10	17215948	17217110	VIM|chr10:17215948-17217110:.	-0.334039197296274	chr10	17228259	17228260	VIM	ENSG00000026025	True	1.3510310284311e-26	0.55	0.73	0.98	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	11728	False	High H3K27ac	1	26.287585	0.99558129023208	29.375341	0.993344659361898	7.028099	0.944894714693184	0	0.433276	0	0.718924	1	5.514282	0.994024726970293	0.232524855336521	0.0013977514433302	False
chr10	17425572	17426534	VIM|chr10:17425572-17426534:.	-0.0751561632062852	chr10	17228259	17228260	VIM	ENSG00000026025	True	0.0545434115644763	0.5	0.84	0.97	0.99	1.0	True	K562	Xie et al., 2019	True	Xie	197794	False	High H3K27ac	1	34.70965	0.997895852491467	43.656487	0.997755575990898	21.249817	0.993617419224115	0	2.05806	0	0.207924	1	6.64267	0.773598257633464	0.0047760148392073	0.0013977514433302	False
chr10	61765101	61766128	ARID5B|chr10:61765101-61766128:.	-0.463125431508455	chr10	61901300	61901301	ARID5B	ENSG00000150347	True	0.0360028184152666	0.0	0.01	0.02	0.03	0.41	True	K562	Xie et al., 2019	True	Xie	135638	False	High H3K27ac	1	20.913054	0.99259651802553	23.367474	0.988723327982045	26.221798	0.9965398463193	0	1.299828	0	0.308609	1	4.693862	0.851641260957707	0.0080236783447176	0.0013977514433302	False
chr10	61781930	61782430	ARID5B|chr10:61781930-61782430:.	-0.49692487503053	chr10	61901300	61901301	ARID5B	ENSG00000150347	True	0.0594137948130577	0.0	0.0	0.0	0.06	0.46	True	K562	Xie et al., 2019	True	Xie	119072	False	High H3K27ac	1	5.205161	0.930828098941692	8.463504	0.941161801150267	9.376864	0.964502252217148	0	2.05806	0	0.331657	1	4.132765	0.872880656045953	0.0095978327050238	0.0013977514433302	False
chr10	92755668	92757563	EXOC6|chr10:92755668-92757563:.	-0.238124738186917	chr10	92834713	92834714	EXOC6	ENSG00000138190	True	2.55346016604587e-08	0.36	0.54	0.62	0.85	1.0	True	K562	Morris et al., 2023	True	Morris	91838	False	High H3K27ac	1	31.574102	0.997202263127543	34.237099	0.995378668620147	18.366679	0.990578095045122	1	4.874353	0	0.875413	1	5.679734	0.843677418035583	0.013717741321429	0.0025417211557928	True
chr11	324082	325336	IFITM1|chr11:324082-325336:.	-0.208294841689884	chr11	313506	313507	IFITM1	ENSG00000185885	True	0.0423802316995987	0.12	0.25	0.39	0.6	0.97	True	K562	Klann et al., 2021	True	Klann	10718	False	High H3K27ac	1	14.351517	0.98375909848969	14.747107	0.972646082389065	8.294527	0.956927321186427	0	0.541595	0	0.22867	1	2.940475	0.998212342083612	0.263181448865466	0.0004713209611581	False
chr11	324082	325336	IFITM3|chr11:324082-325336:.	-0.346581089837813	chr11	327537	327538	IFITM3	ENSG00000142089	True	0.0803818561120684	0.01	0.04	0.09	0.1	0.73	True	K562	Klann et al., 2021	True	Klann	3794	False	High H3K27ac	1	14.351517	0.98375909848969	14.747107	0.972646082389065	8.294527	0.956927321186427	0	0.541595	0	0.22867	1	2.940475	0.999528901077639	1.0	0.0004713209611581	False
chr11	5248847	5249047	HBG2|chr11:5248847-5249047:.	-0.607716336676886	chr11	5254810	5254811	HBG2	ENSG00000196565	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	5833	False	H3K27ac	1	0.199755	0.311624246013809	2.662997	0.831107093315045	0.053029	0.0	0	0.0	0	0.013687	0	0.005878	0.995834266104073	0.607607947376264	0.0025417211557928	True
chr11	5253147	5253547	HBG1|chr11:5253147-5253547:.	-0.735613265391037	chr11	5249858	5249859	HBG1	ENSG00000213934	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	3489	False	High H3K27ac	1	1.664221	0.811172243956421	5.226489	0.902944247884163	0.340611	0.0627893202824234	0	0.108319	0	0.080058	0	0.162265	0.997464722811872	1.0	0.0025417211557928	True
chr11	5275847	5276247	HBG1|chr11:5275847-5276247:.	-0.690832181711446	chr11	5249858	5249859	HBG1	ENSG00000213934	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	26189	False	High H3K27ac	1	3.96962	0.908664411851806	8.656398	0.942673670100843	10.596536	0.970799108464908	0	0.324957	0	0.075495	1	0.706186	0.968057155968181	0.0770291884745775	0.0025417211557928	True
chr11	5284543	5285042	HBD|chr11:5284543-5285042	-0.346528635092788	chr11	5235369	5235370	HBD	ENSG00000223609	True	0.016027807486631	0.04	0.15	0.38	0.62	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	50163	False	High H3K27ac	1	5.413738	0.933812871148241	11.139244	0.958197602830468	10.81174	0.971960286164061	0	0.433276	0	0.430513	1	2.058395	0.888908589389321	0.031511854983021	0.0039381961911606	False
chr11	5288040	5288539	HBD|chr11:5288040-5288539	-0.315419118692061	chr11	5235369	5235370	HBD	ENSG00000223609	True	0.016027807486631	0.08	0.31	0.47	0.81	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	53660	False	High H3K27ac	1	9.085077	0.965803706416871	15.150538	0.9738384326439	8.939454	0.961634377094406	0	0.216638	0	0.128178	1	1.437758	0.879421514950475	0.0287226569414948	0.0039381961911606	False
chr11	57432648	57433148	SLC43A3|chr11:57432648-57433148:.	-0.340192095379207	chr11	57427580	57427581	SLC43A3	ENSG00000134802	True	0.0039089699525344	0.15	0.22	0.3	0.37	0.95	True	K562	Morris et al., 2023	True	Morris	5749	False	H3K27ac	1	3.887757	0.906716127121682	4.723789	0.893834068486105	8.226539	0.956327249489549	0	0.758233	0	0.212604	1	1.714095	0.995916207123411	0.619850557934575	0.0025417211557928	True
chr11	61833892	61835375	FADS3|chr11:61833892-61835375:.	-0.27190448780198	chr11	61892051	61892052	FADS3	ENSG00000221968	True	4.87547549619936e-23	0.55	0.76	0.88	0.98	1.0	True	K562	Xie et al., 2019	True	Xie	56911	False	High H3K27ac	1	75.396038	0.99983634408267	79.566393	0.999711653859942	27.991642	0.99731916021135	1	4.007802	0	0.844412	1	12.002769	0.949880629020215	0.0264906959973619	0.0013977514433302	False
chr11	61833892	61835375	FEN1|chr11:61833892-61835375:.	-0.0759397295165867	chr11	61792637	61792638	FEN1	ENSG00000168496	True	0.0001814663823346	0.77	0.93	0.95	1.0	1.0	True	K562	Xie et al., 2019	True	Xie	41996	True	High H3K27ac	1	75.396038	0.99983634408267	79.566393	0.999711653859942	27.991642	0.99731916021135	1	4.007802	0	0.844412	1	12.002769	0.966426999932229	0.0402354490603113	0.0013977514433302	False
chr11	61841500	61842900	FADS3|chr11:61841500-61842900:.	-0.590395975964632	chr11	61892050	61892051	FADS3	ENSG00000221968	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	49344	False	High H3K27ac	1	35.437117	0.997997163297433	39.013108	0.996789226764756	12.471438	0.9782493492729	0	1.08319	0	0.793602	1	10.221907	0.926909727197743	0.0322333735092581	0.0025417211557928	True
chr11	78290169	78290887	NDUFC2|chr11:78290169-78290887:.	-0.215808081671411	chr11	78080219	78080220	NDUFC2	ENSG00000151366	True	0.0280593390705541	0.07	0.11	0.17	0.31	0.89	True	K562	Klann et al., 2021	True	Klann	210308	True	High H3K27ac	1	16.882899	0.988232360230053	21.526786	0.986525662806465	5.091591	0.91424429931888	0	0.541595	0	0.428211	1	5.215745	0.90303888531449	0.0043896066662399	0.0004713209611581	False
chr11	78291733	78292875	NDUFC2|chr11:78291733-78292875:.	-0.158673370831374	chr11	78080219	78080220	NDUFC2	ENSG00000151366	True	0.0290250745396593	0.15	0.29	0.33	0.54	0.97	True	K562	Klann et al., 2021	True	Klann	212084	True	High H3K27ac	1	19.238794	0.99117037360308	22.485374	0.987749185616983	12.560397	0.978436384606992	0	0.541595	0	0.588014	1	5.562921	0.902021544885465	0.00433913415989	0.0004713209611581	False
chr11	95152782	95153802	SRSF8|chr11:95152782-95153802:.	-0.104960766345461	chr11	95067197	95067198	SRSF8	ENSG00000263465	True	0.0561278971497455	0.52	0.7	0.81	0.9	1.0	True	K562	Morris et al., 2023	True	Morris	86415	True	High H3K27ac	1	6.166927	0.943289328075562	7.600264	0.93363362895307	14.806764	0.984655309465547	0	1.08319	0	0.471145	1	3.298256	0.854401985143909	0.0149153929285243	0.0025417211557928	True
chr11	114216234	114217571	RBM7|chr11:114216234-114217571:.	-0.190869048171567	chr11	114400030	114400031	RBM7	ENSG00000076053	True	0.0974271108999849	0.17	0.27	0.55	0.69	0.99	True	K562	Morris et al., 2023	True	Morris	183625	True	High H3K27ac	1	34.135633	0.997802334824421	43.664092	0.997755575990898	13.941825	0.98265247276298	0	0.324957	0	0.859036	1	8.904544	0.675460443532727	0.0052900549871846	0.0025417211557928	True
chr12	14257483	14258716	ATF7IP|chr12:14257483-14258716:.	-0.535136372535909	chr12	14365632	14365633	ATF7IP	ENSG00000171681	True	1.00778715133534e-05	0.02	0.03	0.12	0.21	0.72	True	K562	Klann et al., 2021	True	Klann	107531	False	High H3K27ac	1	40.759665	0.99873751149488	48.051846	0.998277716298571	22.983518	0.994895494007076	0	2.491336	0	0.371277	1	3.613312	0.959064387025898	0.0110423935508557	0.0004713209611581	False
chr12	54304142	54304642	PCBP2|chr12:54304142-54304642:.	-0.0546920926577917	chr12	53452102	53452103	PCBP2	ENSG00000197111	True	0.0254524751362357	0.56	0.79	0.83	0.92	1.0	True	K562	Morris et al., 2023	True	Morris	852290	False	High H3K27ac	1	7.105168	0.952157920167085	15.709853	0.975358094733397	30.181895	0.997872473074705	0	1.299828	0	0.162611	1	1.075017	0.201322668413331	0.000640691885458	0.0025417211557928	True
chr12	111994126	111994726	ERP29|chr12:111994126-111994726:.	-0.761381894030505	chr12	112013315	112013316	ERP29	ENSG00000089248	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	18920	False	High H3K27ac	1	5.105656	0.929339609407877	7.28728	0.930337131189701	1.137828	0.587626054022039	0	0.108319	0	0.286033	1	1.236527	0.979335572906699	0.120458115438605	0.0025417211557928	True
chr12	111995026	111995626	ERP29|chr12:111995026-111995626:.	-0.667666077542697	chr12	112013315	112013316	ERP29	ENSG00000089248	True	0.0	0.0	0.0	0.0	0.0	0.0	True	K562	Reilly et al., 2021	True	Reilly	18020	False	H3K27ac	1	0.991915	0.725042472607117	1.270592	0.712253931638585	1.5561	0.684393459997818	0	0.0	0	0.118741	1	1.375278	0.980649295985534	0.12880859839293	0.0025417211557928	True
chr12	121811825	121813015	DENR|chr12:121811825-121813015:.	-0.0842749257997397	chr12	122752774	122752775	DENR	ENSG00000139726	True	0.0778079196133932	0.57	0.74	0.92	0.99	1.0	True	K562	Morris et al., 2023	True	Morris	940399	True	H3K27ac	1	2.825742	0.876899577611871	3.816677	0.873314733708443	5.445591	0.921523091070621	1	6.824095	0	0.345657	1	1.989627	0.180444248890419	0.0005596189938573	0.0025417211557928	True
chr14	35365425	35366523	NFKBIA|chr14:35365425-35366523:.	-0.398545694618401	chr14	35404749	35404750	NFKBIA	ENSG00000100906	True	1.26466814591922e-06	0.08	0.18	0.25	0.33	0.93	True	K562	Klann et al., 2021	True	Klann	38779	False	High H3K27ac	1	20.596623	0.992370516996836	26.604726	0.991747065883196	7.604465	0.950630464938668	0	1.408146	0	0.559627	1	5.984856	0.989611004259549	0.0448960054805072	0.0004713209611581	False
chr14	68719655	68720248	ZFP36L1|chr14:68719655-68720248:.	-0.30980954345846	chr14	68796253	68796254	ZFP36L1	ENSG00000185650	True	3.80466552515345e-09	0.23	0.43	0.69	0.88	1.0	True	K562	Morris et al., 2023	True	Morris	73962	False	H3K27ac	1	1.072797	0.742249723343568	2.186525	0.805233872099004	5.242677	0.917626521610374	0	0.216638	0	0.109616	1	0.945133	0.879059408549082	0.0184745573765013	0.0025417211557928	True
chr14	91264121	91265082	GPR68|chr14:91264121-91265082:.	-0.545936977145423	chr14	91253925	91253926	GPR68	ENSG00000119714	True	0.0655436119637898	0.0	0.01	0.0	0.0	0.29	True	K562	Klann et al., 2021	True	Klann	10720	False	High H3K27ac	1	7.814485	0.957613117411431	11.464496	0.95996664536542	2.000102	0.750198725042473	0	0.541595	0	0.022812	1	0.858715	0.998211884134865	0.26311392558124	0.0004713209611581	False
chr14	102551749	102552488	HSP90AA1|chr14:102551749-102552488:.	-0.0604194022075854	chr14	102139699	102139700	HSP90AA1	ENSG00000080824	True	0.096643681192876	0.51	0.72	0.89	0.99	1.0	True	K562	Morris et al., 2023	True	Morris	464942	False	High H3K27ac	1	23.378493	0.994365560560482	28.978264	0.993134244611044	7.574133	0.95034991193753	0	1.08319	0	0.111995	1	2.5933	0.367110355625929	0.0014743362696792	0.0025417211557928	True
chr15	66632242	66633128	SMAD6|chr15:66632242-66633128:.	-0.345506412232009	chr15	66702228	66702229	SMAD6	ENSG00000137834	True	0.0002315982256482	0.03	0.11	0.12	0.44	0.88	True	K562	Klann et al., 2021	True	Klann	69649	False	H3K27ac	0	1.153679	0.756035786093923	1.472308	0.742382206705217	1.46892	0.667318692623015	0	0.433276	0	0.313408	1	2.04112	0.977050431330387	0.0200659260757405	0.0004713209611581	False
chr15	78244070	78244570	WDR61|chr15:78244070-78244570:.	-0.0684652274965137	chr15	78299794	78299795	WDR61	ENSG00000140395	True	0.0655050795022723	0.69	0.81	0.94	0.99	1.0	True	K562	Morris et al., 2023	True	Morris	55405	True	H3K27ac	0	1.513239	0.799731916021135	1.832847	0.779610031328418	2.83811	0.82739755918889	0	0.324957	0	0.118741	1	3.522867	0.915354104873282	0.0274859742450042	0.0025417211557928	True
chr15	96272725	96274073	NR2F2|chr15:96272725-96274073:.	-0.393669036763742	chr15	96325938	96325939	NR2F2	ENSG00000185551	True	2.78336341854274e-08	0.14	0.23	0.35	0.49	0.98	True	K562	Klann et al., 2021	True	Klann	57481	False	High H3K27ac	1	26.31601	0.995604669648841	30.036122	0.993757695724684	40.204158	0.999298617497156	0	1.08319	0	0.950714	1	5.737649	0.98228211841625	0.0261301075973422	0.0004713209611581	False
chr16	142367	144053	HBA1|chr16:142367-144053:.	-0.139051440986216	chr16	176680	176681	HBA1	ENSG00000206172	True	0.0049492733749986	0.42	0.6	0.87	0.94	1.0	True	K562	Morris et al., 2023	True	Morris	33439	False	High H3K27ac	1	28.904243	0.996571018874982	30.612336	0.993999283031219	13.304898	0.98093018906155	1	3.466207	0	0.766927	1	13.856662	0.955860515686105	0.0550421223190791	0.0025417211557928	True
chr16	142367	144053	HBA2|chr16:142367-144053:.	-0.145083207109073	chr16	172876	172877	HBA2	ENSG00000188536	True	0.0710821013121893	0.29	0.52	0.73	0.96	1.0	True	K562	Morris et al., 2023	True	Morris	29635	False	High H3K27ac	1	28.904243	0.996571018874982	30.612336	0.993999283031219	13.304898	0.98093018906155	1	3.466207	0	0.766927	1	13.856662	0.962360696502029	0.0649866579474472	0.0025417211557928	True
chr16	1828755	1829254	GFER|chr16:1828755-1829254	-0.129834689795988	chr16	1984207	1984208	GFER	ENSG00000127554	True	0.0590171722798719	0.15	0.42	0.81	0.95	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	155143	True	H3K27ac	1	1.427456	0.78908648825574	2.059811	0.795414517059181	2.067146	0.758560763104163	0	0.108319	0	0.210108	1	1.901089	0.628759837067202	0.0066700207648089	0.0039381961911606	False
chr16	2140522	2141021	ECI1|chr16:2140522-2141021	-0.0602513394517248	chr16	2252299	2252300	ECI1	ENSG00000167969	True	0.0891299994428472	0.46	0.84	0.97	0.99	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	110829	False	H3K27ac	0	0.675247	0.641570161629701	1.19069	0.698592559110959	3.289069	0.853551333406069	1	10.940215	0	0.036499	0	0.904937	0.72898401811565	0.0105930361139554	0.0039381961911606	False
chr16	88496084	88496583	TRAPPC2L|chr16:88496084-88496583	-0.0669993115536598	chr16	88856220	88856221	TRAPPC2L	ENSG00000167515	True	0.0016272186292569	0.44	0.87	0.98	1.0	1.0	True	K562	Ray et al., 2025	True	K562_DC_TAP	360751	True	H3K27ac	0	0.316668	0.41298181081376	0.595345	0.513279508720522	0.729178	0.423619445440234	0	0.0	0	0.116675	1	0.894346	0.346698611156846	0.0020899498657982	0.0039381961911606	False
